JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise|CategorieADEME
AC|Achats|AC08565|20240617|606100|Fournisseurs|FOU858|TotalEnergies|FA-2406-8565|20240617|Facture Gaz - T2|750,0|0,00|||20240617|0,00||Energie
AC|Achats|AC08566|20240614|218300|Fournisseurs|FOU583|Dell France|FA-2406-8566|20240614|Achat PCprelev|2714,09|0,00|||20240614|0,00||Achats de Biens
AC|Achats|AC08567|20240530|625100|Fournisseurs|FOU101|Air France|FA-2405-8567|20240530|Vol AF|1232,41|0,00|||20240530|0,00||Déplacements
AC|Achats|AC08568|20241007|626000|Fournisseurs|FOU688|Amazon Web Services|FA-2410-8568|20241007|AWS|3542,87|0,00|||20241007|0,00||Achats de Services
AC|Achats|AC08569|20240729|606220|Fournisseurs|FOU518|Total|FA-2407-8569|20240729|Station Service / virement|3868,24|0,00|||20240729|0,00||Déplacements
AC|Achats|AC08570|20241113|606100|Fournisseurs|FOU547|Engie|FA-2411-8570|20241113|Engie factureT1|451,88|0,00|||20241113|0,00||Energie
AC|Achats|AC08571|20240323|622600|Fournisseurs|FOU925|KPMG|FA-2403-8571|20240323|Facture KPMG / T2|4726,91|0,00|||20240323|0,00||Achats de Services
AC|Achats|AC08572|20240130|606100|Fournisseurs|FOU299|EDF Pro|FA-2401-8572|20240130|Fact. EDF _ reglement|2550,07|0,00|||20240130|0,00||Energie
AC|Achats|AC08573|20240829|606100|Fournisseurs|FOU918|EDF Pro|FA-2408-8573|20240829|fact. edf|2306,71|0,00|||20240829|0,00||Energie
AC|Achats|AC08574|20240729|626000|Fournisseurs|FOU898|Orange Pro|FA-2407-8574|20240729|FORFAIT MOBILE|480,95|0,00|||20240729|0,00||Achats de Services
AC|Achats|AC08575|20240423|606400|Fournisseurs|FOU644|Boulanger|FA-2404-8575|20240423|Achats Boulanger|1516,89|0,00|||20240423|0,00||Achats de Biens
AC|Achats|AC08576|20240825|218300|Fournisseurs|FOU705|Dell France|FA-2408-8576|20240825|Materiel Info -|4411,45|0,00|||20240825|0,00||Achats de Biens
AC|Achats|AC08577|20241218|626000|Fournisseurs|FOU360|OVH Cloud|FA-2412-8577|20241218|Abo OVH -|2991,19|0,00|||20241218|0,00||Achats de Services
AC|Achats|AC08578|20240612|606400|Fournisseurs|FOU726|Boulanger|FA-2406-8578|20240612|Ecran PC  cb|1831,03|0,00|||20240612|0,00||Achats de Biens
AC|Achats|AC08579|20240602|218300|Fournisseurs|FOU778|Dell France|FA-2406-8579|20240602|Facture DELL /|3711,72|0,00|||20240602|0,00||Achats de Biens
AC|Achats|AC08580|20240615|626000|Fournisseurs|FOU637|OVH Cloud|FA-2406-8580|20240615|Facture cloud - n°|3405,36|0,00|||20240615|0,00||Achats de Services
AC|Achats|AC08581|20240831|626000|Fournisseurs|FOU047|Orange Pro|FA-2408-8581|20240831|Abo Internet _|3248,23|0,00|||20240831|0,00||Achats de Services
AC|Achats|AC08582|20241210|606400|Fournisseurs|FOU009|Boulanger|FA-2412-8582|20241210|Achats Boulanger _ prelev|976,02|0,00|||20241210|0,00||Achats de Biens
AC|Achats|AC08583|20240528|606100|Fournisseurs|FOU845|TotalEnergies|FA-2405-8583|20240528|Total _|3608,2|0,00|||20240528|0,00||Energie
AC|Achats|AC08584|20241211|622600|Fournisseurs|FOU262|Malt|FA-2412-8584|20241211|Malt Fact. -|4376,06|0,00|||20241211|0,00||Achats de Services
AC|Achats|AC08585|20240415|625100|Fournisseurs|FOU465|Vinci Autoroutes|FA-2404-8585|20240415|Autoroute|784,79|0,00|||20240415|0,00||Déplacements
AC|Achats|AC08586|20240110|606100|Fournisseurs|FOU849|Engie|FA-2401-8586|20240110|elec engie -|4281,55|0,00|||20240110|0,00||Energie
AC|Achats|AC08587|20240615|606100|Fournisseurs|FOU852|Engie|FA-2406-8587|20240615|Engie facture / T1|2180,96|0,00|||20240615|0,00||Energie
AC|Achats|AC08588|20240427|625100|Fournisseurs|FOU836|SNCF|FA-2404-8588|20240427|sncf -|1825,2|0,00|||20240427|0,00||Déplacements
AC|Achats|AC08589|20240929|606400|Fournisseurs|FOU873|Boulanger|FA-2409-8589|20240929|ACHATS BOULANGER - FEV|1855,4|0,00|||20240929|0,00||Achats de Biens
AC|Achats|AC08590|20240119|625100|Fournisseurs|FOU497|SNCF|FA-2401-8590|20240119|SNCF /|2725,12|0,00|||20240119|0,00||Déplacements
AC|Achats|AC08591|20241103|218300|Fournisseurs|FOU877|Dell France|FA-2411-8591|20241103|Facture DELL -|1904,36|0,00|||20241103|0,00||Achats de Biens
AC|Achats|AC08592|20240908|606100|Fournisseurs|FOU239|TotalEnergies|FA-2409-8592|20240908|Prelevement TotalEnergies|1528,51|0,00|||20240908|0,00||Energie
AC|Achats|AC08593|20240419|218300|Fournisseurs|FOU753|Dell France|FA-2404-8593|20240419|Facture DELL _ n°|4354,95|0,00|||20240419|0,00||Achats de Biens
AC|Achats|AC08594|20240407|606100|Fournisseurs|FOU409|TotalEnergies|FA-2404-8594|20240407|pelevement totalenergies / fev|3990,91|0,00|||20240407|0,00||Energie
AC|Achats|AC08595|20240122|626000|Fournisseurs|FOU089|OVH Cloud|FA-2401-8595|20240122|abo ovh / t2|318,28|0,00|||20240122|0,00||Achats de Services
AC|Achats|AC08596|20241117|606100|Fournisseurs|FOU643|Engie|FA-2411-8596|20241117|Elec Engie|2318,68|0,00|||20241117|0,00||Energie
AC|Achats|AC08597|20240112|625100|Fournisseurs|FOU776|Vinci Autoroutes|FA-2401-8597|20240112|Badge Telepeage Vinci _|3994,65|0,00|||20240112|0,00||Déplacements
AC|Achats|AC08598|20240809|626000|Fournisseurs|FOU575|Orange Pro|FA-2408-8598|20240809|ORANGE FIBE|4824,39|0,00|||20240809|0,00||Achats de Services
AC|Achats|AC08599|20240206|218300|Fournisseurs|FOU389|Dell France|FA-2402-8599|20240206|ORDI DELL -|3686,47|0,00|||20240206|0,00||Achats de Biens
AC|Achats|AC08600|20240108|626000|Fournisseurs|FOU959|OVH Cloud|FA-2401-8600|20240108|OVH _ client|1892,55|0,00|||20240108|0,00||Achats de Services
AC|Achats|AC08601|20241205|218300|Fournisseurs|FOU208|Apple|FA-2412-8601|20241205|apple store|1375,27|0,00|||20241205|0,00||Achats de Biens
AC|Achats|AC08602|20241104|606100|Fournisseurs|FOU300|TotalEnergies|FA-2411-8602|20241104|Facture GazT1|3504,32|0,00|||20241104|0,00||Energie
AC|Achats|AC08603|20240207|218300|Fournisseurs|FOU857|Dell France|FA-2402-8603|20240207|Facture DELL|2154,11|0,00|||20240207|0,00||Achats de Biens
AC|Achats|AC08604|20240426|625100|Fournisseurs|FOU233|Air France|FA-2404-8604|20240426|Air France vol _|4758,78|0,00|||20240426|0,00||Déplacements
AC|Achats|AC08605|20240614|622600|Fournisseurs|FOU069|KPMG|FA-2406-8605|20240614|Prestation Conseil _|4680,23|0,00|||20240614|0,00||Achats de Services
AC|Achats|AC08606|20240416|606220|Fournisseurs|FOU580|Total|FA-2404-8606|20240416|Carburantclient|2057,36|0,00|||20240416|0,00||Déplacements
AC|Achats|AC08607|20240102|606100|Fournisseurs|FOU452|Engie|FA-2401-8607|20240102|Elec Engie |4351,88|0,00|||20240102|0,00||Energie
AC|Achats|AC08608|20240122|606400|Fournisseurs|FOU404|Boulanger|FA-2401-8608|20240122|Fournitures|1941,23|0,00|||20240122|0,00||Achats de Biens
AC|Achats|AC08609|20241002|606400|Fournisseurs|FOU763|Boulanger|FA-2410-8609|20241002|Clavier Souris - fev|4686,69|0,00|||20241002|0,00||Achats de Biens
AC|Achats|AC08610|20240821|626000|Fournisseurs|FOU042|Amazon Web Services|FA-2408-8610|20240821|Cloud AWS|559,25|0,00|||20240821|0,00||Achats de Services
AC|Achats|AC08611|20240302|606100|Fournisseurs|FOU922|EDF Pro|FA-2403-8611|20240302|Fact. EDF _ mars|3534,16|0,00|||20240302|0,00||Energie
AC|Achats|AC08612|20241129|606100|Fournisseurs|FOU913|TotalEnergies|FA-2411-8612|20241129|Total /|3425,36|0,00|||20241129|0,00||Energie
AC|Achats|AC08613|20240123|622600|Fournisseurs|FOU826|KPMG|FA-2401-8613|20240123|Audit _ janvier|4009,91|0,00|||20240123|0,00||Achats de Services
AC|Achats|AC08614|20240518|626000|Fournisseurs|FOU117|Orange Pro|FA-2405-8614|20240518|Telephonie / mars|3009,16|0,00|||20240518|0,00||Achats de Services
AC|Achats|AC08615|20241211|606400|Fournisseurs|FOU461|Boulanger|FA-2412-8615|20241211|Clavier Souris / T2|2028,51|0,00|||20241211|0,00||Achats de Biens
AC|Achats|AC08616|20241221|606400|Fournisseurs|FOU969|Boulanger|FA-2412-8616|20241221|Achats Boulanger /|331,75|0,00|||20241221|0,00||Achats de Biens
AC|Achats|AC08617|20240425|625100|Fournisseurs|FOU512|SNCF|FA-2404-8617|20240425|SNCF Voyage|1383,0|0,00|||20240425|0,00||Déplacements
AC|Achats|AC08618|20241119|606400|Fournisseurs|FOU023|Bureau Vallee|FA-2411-8618|20241119|Bureau Vallee _ prelev|3721,45|0,00|||20241119|0,00||Achats de Biens
AC|Achats|AC08619|20240306|606100|Fournisseurs|FOU146|EDF Pro|FA-2403-8619|20240306|Abo EDF / cb|4564,98|0,00|||20240306|0,00||Energie
AC|Achats|AC08620|20240616|218300|Fournisseurs|FOU923|Apple|FA-2406-8620|20240616|Materiel Apple _ prelev|648,15|0,00|||20240616|0,00||Achats de Biens
AC|Achats|AC08621|20240227|622600|Fournisseurs|FOU662|KPMG|FA-2402-8621|20240227|prestation conseil|3942,73|0,00|||20240227|0,00||Achats de Services
AC|Achats|AC08622|20240814|606100|Fournisseurs|FOU523|Engie|FA-2408-8622|20240814|Elec Engie -|3913,99|0,00|||20240814|0,00||Energie
AC|Achats|AC08623|20240618|606400|Fournisseurs|FOU321|Boulanger|FA-2406-8623|20240618|Ecran PC|968,68|0,00|||20240618|0,00||Achats de Biens
AC|Achats|AC08624|20240923|218300|Fournisseurs|FOU911|Dell France|FA-2409-8624|20240923|Materiel Info /|2375,36|0,00|||20240923|0,00||Achats de Biens
AC|Achats|AC08625|20240824|626000|Fournisseurs|FOU048|OVH Cloud|FA-2408-8625|20240824|OVH -|3122,33|0,00|||20240824|0,00||Achats de Services
AC|Achats|AC08626|20240417|606100|Fournisseurs|FOU232|TotalEnergies|FA-2404-8626|20240417|Abo Gaz / prelev|3178,63|0,00|||20240417|0,00||Energie
AC|Achats|AC08627|20240611|622600|Fournisseurs|FOU165|Malt|FA-2406-8627|20240611|malt fact. /|4702,29|0,00|||20240611|0,00||Achats de Services
AC|Achats|AC08628|20240112|606100|Fournisseurs|FOU573|TotalEnergies|FA-2401-8628|20240112|Total|4271,56|0,00|||20240112|0,00||Energie
AC|Achats|AC08629|20240314|218300|Fournisseurs|FOU264|Dell France|FA-2403-8629|20240314|Ordi Dell - virement|268,17|0,00|||20240314|0,00||Achats de Biens
AC|Achats|AC08630|20240108|626000|Fournisseurs|FOU837|Amazon Web Services|FA-2401-8630|20240108|Abo AWS / janvier|4129,27|0,00|||20240108|0,00||Achats de Services
AC|Achats|AC08631|20240825|606220|Fournisseurs|FOU208|Total|FA-2408-8631|20240825|Essence / re|434,66|0,00|||20240825|0,00||Déplacements
AC|Achats|AC08632|20240326|626000|Fournisseurs|FOU222|Amazon Web Services|FA-2403-8632|20240326|cloud aws - reglement|1531,17|0,00|||20240326|0,00||Achats de Services
AC|Achats|AC08633|20240807|626000|Fournisseurs|FOU452|OVH Cloud|FA-2408-8633|20240807|Facture cloudT2|3050,84|0,00|||20240807|0,00||Achats de Services
AC|Achats|AC08634|20240202|625100|Fournisseurs|FOU343|Air France|FA-2402-8634|20240202|Air France vol  client|40,97|0,00|||20240202|0,00||Déplacements
AC|Achats|AC08635|20240205|606100|Fournisseurs|FOU482|TotalEnergies|FA-2402-8635|20240205|total _ ref|4320,72|0,00|||20240205|0,00||Energie
AC|Achats|AC08636|20240522|606400|Fournisseurs|FOU344|Bureau Vallee|FA-2405-8636|20240522|ramette papier - t2|2164,52|0,00|||20240522|0,00||Achats de Biens
AC|Achats|AC08637|20241107|625100|Fournisseurs|FOU242|SNCF|FA-2411-8637|20241107|SNCF Voyage _ janvier|2527,68|0,00|||20241107|0,00||Déplacements
AC|Achats|AC08638|20240129|606100|Fournisseurs|FOU938|TotalEnergies|FA-2401-8638|20240129|Facture Gaz|2121,69|0,00|||20240129|0,00||Energie
AC|Achats|AC08639|20240521|606400|Fournisseurs|FOU281|Bureau Vallee|FA-2405-8639|20240521|Papeterie|2675,52|0,00|||20240521|0,00||Achats de Biens
AC|Achats|AC08640|20240913|625100|Fournisseurs|FOU644|Air France|FA-2409-8640|20240913|air france vol -|4426,55|0,00|||20240913|0,00||Déplacements
AC|Achats|AC08641|20240123|218300|Fournisseurs|FOU536|Dell France|FA-2401-8641|20240123|achat pc / t1|1329,42|0,00|||20240123|0,00||Achats de Biens
AC|Achats|AC08642|20240819|606100|Fournisseurs|FOU716|EDF Pro|FA-2408-8642|20240819|prélèvement edf /|4428,86|0,00|||20240819|0,00||Energie
AC|Achats|AC08643|20240312|606100|Fournisseurs|FOU157|EDF Pro|FA-2403-8643|20240312|Abo EDF -|3739,29|0,00|||20240312|0,00||Energie
AC|Achats|AC08644|20240722|606220|Fournisseurs|FOU999|Total|FA-2407-8644|20240722|gasoil _|3892,57|0,00|||20240722|0,00||Déplacements
AC|Achats|AC08645|20240604|218300|Fournisseurs|FOU712|Apple|FA-2406-8645|20240604|Macbook _|3642,56|0,00|||20240604|0,00||Achats de Biens
AC|Achats|AC08646|20240225|626000|Fournisseurs|FOU793|Orange Pro|FA-2402-8646|20240225|Forfait Mobile  ref|1370,26|0,00|||20240225|0,00||Achats de Services
AC|Achats|AC08647|20240413|606100|Fournisseurs|FOU667|TotalEnergies|FA-2404-8647|20240413|PRELEVEMENT TOTALENERGIES|71,43|0,00|||20240413|0,00||Energie
AC|Achats|AC08648|20240207|218300|Fournisseurs|FOU476|Dell France|FA-2402-8648|20240207|Facture DELL|1317,69|0,00|||20240207|0,00||Achats de Biens
AC|Achats|AC08649|20240315|626000|Fournisseurs|FOU170|Orange Pro|FA-2403-8649|20240315|orange fibre _ client|2821,17|0,00|||20240315|0,00||Achats de Services
AC|Achats|AC08650|20240523|622600|Fournisseurs|FOU722|KPMG|FA-2405-8650|20240523|honoraires cac - janvier|4723,96|0,00|||20240523|0,00||Achats de Services
AC|Achats|AC08651|20240623|606100|Fournisseurs|FOU975|TotalEnergies|FA-2406-8651|20240623|Abo Gaz _ fev|1991,2|0,00|||20240623|0,00||Energie
AC|Achats|AC08652|20241222|606100|Fournisseurs|FOU267|EDF Pro|FA-2412-8652|20241222|Facture Electricite  virement|4139,48|0,00|||20241222|0,00||Energie
AC|Achats|AC08653|20240311|626000|Fournisseurs|FOU204|OVH Cloud|FA-2403-8653|20240311|Facture cloud|4778,51|0,00|||20240311|0,00||Achats de Services
AC|Achats|AC08654|20240804|606100|Fournisseurs|FOU665|TotalEnergies|FA-2408-8654|20240804|Total -|4467,14|0,00|||20240804|0,00||Energie
AC|Achats|AC08655|20240801|606220|Fournisseurs|FOU980|Total|FA-2408-8655|20240801|Station Service - prelev|3587,71|0,00|||20240801|0,00||Déplacements
AC|Achats|AC08656|20240820|218300|Fournisseurs|FOU777|Apple|FA-2408-8656|20240820|Iphone / n°|4088,59|0,00|||20240820|0,00||Achats de Biens
AC|Achats|AC08657|20241008|625100|Fournisseurs|FOU333|Air France|FA-2410-8657|20241008|Air France vol|1288,8|0,00|||20241008|0,00||Déplacements
AC|Achats|AC08658|20240206|622600|Fournisseurs|FOU682|Malt|FA-2402-8658|20240206|Malt Developpeur _|4962,43|0,00|||20240206|0,00||Achats de Services
AC|Achats|AC08659|20241111|622600|Fournisseurs|FOU211|Malt|FA-2411-8659|20241111|MALT DEVELOPPEUR / N°|1959,41|0,00|||20241111|0,00||Achats de Services
AC|Achats|AC08660|20241216|622600|Fournisseurs|FOU891|KPMG|FA-2412-8660|20241216|Facture KPMG /|4133,24|0,00|||20241216|0,00||Achats de Services
AC|Achats|AC08661|20240325|218300|Fournisseurs|FOU275|Apple|FA-2403-8661|20240325|Iphone _|458,77|0,00|||20240325|0,00||Achats de Biens
AC|Achats|AC08662|20240807|606100|Fournisseurs|FOU627|EDF Pro|FA-2408-8662|20240807|ENERGIE MOIS -|738,74|0,00|||20240807|0,00||Energie
AC|Achats|AC08663|20240127|625100|Fournisseurs|FOU913|Air France|FA-2401-8663|20240127|billet avion|396,16|0,00|||20240127|0,00||Déplacements
AC|Achats|AC08664|20240901|606220|Fournisseurs|FOU372|Total|FA-2409-8664|20240901|péage  mars|1839,1|0,00|||20240901|0,00||Déplacements
AC|Achats|AC08665|20240908|625100|Fournisseurs|FOU483|Air France|FA-2409-8665|20240908|Billet Avion /|2379,1|0,00|||20240908|0,00||Déplacements
AC|Achats|AC08666|20240127|606100|Fournisseurs|FOU098|TotalEnergies|FA-2401-8666|20240127|abo gaz|3421,61|0,00|||20240127|0,00||Energie
AC|Achats|AC08667|20240621|626000|Fournisseurs|FOU460|Orange Pro|FA-2406-8667|20240621|forfait mobile / ref|4653,71|0,00|||20240621|0,00||Achats de Services
AC|Achats|AC08668|20241208|625100|Fournisseurs|FOU303|SNCF|FA-2412-8668|20241208|Fact. SNCF / n°|205,02|0,00|||20241208|0,00||Déplacements
AC|Achats|AC08669|20240917|625100|Fournisseurs|FOU499|Vinci Autoroutes|FA-2409-8669|20240917|Autoroute _|3507,71|0,00|||20240917|0,00||Déplacements
AC|Achats|AC08670|20240101|626000|Fournisseurs|FOU898|Amazon Web Services|FA-2401-8670|20240101|Serveurs Amazon _ mars|243,47|0,00|||20240101|0,00||Achats de Services
AC|Achats|AC08671|20240929|625100|Fournisseurs|FOU074|Air France|FA-2409-8671|20240929|BILLET AVION _ VIREMENT|2172,53|0,00|||20240929|0,00||Déplacements
AC|Achats|AC08672|20241013|625100|Fournisseurs|FOU129|Vinci Autoroutes|FA-2410-8672|20241013|PEAGE - FEV|1295,4|0,00|||20241013|0,00||Déplacements
AC|Achats|AC08673|20240825|626000|Fournisseurs|FOU946|Amazon Web Services|FA-2408-8673|20240825|Abo AWS /|1117,67|0,00|||20240825|0,00||Achats de Services
AC|Achats|AC08674|20241005|606400|Fournisseurs|FOU946|Boulanger|FA-2410-8674|20241005|Clavier SourisT2|4015,13|0,00|||20241005|0,00||Achats de Biens
AC|Achats|AC08675|20241106|606220|Fournisseurs|FOU978|Total|FA-2411-8675|20241106|Plein Total /|3437,05|0,00|||20241106|0,00||Déplacements
AC|Achats|AC08676|20240414|606220|Fournisseurs|FOU863|Total|FA-2404-8676|20240414|Péage  reglement|3076,66|0,00|||20240414|0,00||Déplacements
AC|Achats|AC08677|20240529|626000|Fournisseurs|FOU290|OVH Cloud|FA-2405-8677|20240529|Hebergement web _|4529,68|0,00|||20240529|0,00||Achats de Services
AC|Achats|AC08678|20240129|625100|Fournisseurs|FOU176|Air France|FA-2401-8678|20240129|Air France vol /|2682,98|0,00|||20240129|0,00||Déplacements
AC|Achats|AC08679|20241114|622600|Fournisseurs|FOU347|Malt|FA-2411-8679|20241114|malt developpeur / t2|1895,23|0,00|||20241114|0,00||Achats de Services
AC|Achats|AC08680|20241104|625100|Fournisseurs|FOU693|Vinci Autoroutes|FA-2411-8680|20241104|BADGE TELEPEAGE VINCI / N°|4829,1|0,00|||20241104|0,00||Déplacements
AC|Achats|AC08681|20240511|218300|Fournisseurs|FOU867|Apple|FA-2405-8681|20240511|MacbookT1|4847,09|0,00|||20240511|0,00||Achats de Biens
AC|Achats|AC08682|20241111|622600|Fournisseurs|FOU722|Malt|FA-2411-8682|20241111|Malt Developpeur  T1|4206,99|0,00|||20241111|0,00||Achats de Services
AC|Achats|AC08683|20240529|606400|Fournisseurs|FOU353|Bureau Vallee|FA-2405-8683|20240529|Papeterie|4925,61|0,00|||20240529|0,00||Achats de Biens
AC|Achats|AC08684|20240622|625100|Fournisseurs|FOU423|Vinci Autoroutes|FA-2406-8684|20240622|Autoroute /|2664,86|0,00|||20240622|0,00||Déplacements
AC|Achats|AC08685|20240126|625100|Fournisseurs|FOU894|SNCF|FA-2401-8685|20240126|sncf _ ref|3816,67|0,00|||20240126|0,00||Déplacements
AC|Achats|AC08686|20240606|625100|Fournisseurs|FOU773|SNCF|FA-2406-8686|20240606|Billet SNCF|2739,55|0,00|||20240606|0,00||Déplacements
AC|Achats|AC08687|20240613|625100|Fournisseurs|FOU762|Air France|FA-2406-8687|20240613|Billet Avion _ reglement|1792,17|0,00|||20240613|0,00||Déplacements
AC|Achats|AC08688|20240817|606400|Fournisseurs|FOU103|Boulanger|FA-2408-8688|20240817|Fournitures / n°|4797,33|0,00|||20240817|0,00||Achats de Biens
AC|Achats|AC08689|20240107|626000|Fournisseurs|FOU232|Amazon Web Services|FA-2401-8689|20240107|AWS _ reglement|4231,33|0,00|||20240107|0,00||Achats de Services
AC|Achats|AC08690|20241004|622600|Fournisseurs|FOU814|KPMG|FA-2410-8690|20241004|Audit _|1653,64|0,00|||20241004|0,00||Achats de Services
AC|Achats|AC08691|20240616|218300|Fournisseurs|FOU374|Dell France|FA-2406-8691|20240616|chat PC|307,91|0,00|||20240616|0,00||Achats de Biens
AC|Achats|AC08692|20240907|622600|Fournisseurs|FOU254|KPMG|FA-2409-8692|20240907|Facture KPMGcb|4037,91|0,00|||20240907|0,00||Achats de Services
AC|Achats|AC08693|20240513|622600|Fournisseurs|FOU555|Malt|FA-2405-8693|20240513|PRESTATION FREELANCE / 2024|1055,71|0,00|||20240513|0,00||Achats de Services
AC|Achats|AC08694|20241112|626000|Fournisseurs|FOU075|OVH Cloud|FA-2411-8694|20241112|Abo OVH|3089,91|0,00|||20241112|0,00||Achats de Services
AC|Achats|AC08695|20240131|606400|Fournisseurs|FOU316|Boulanger|FA-2401-8695|20240131|Ecran PC /|2243,02|0,00|||20240131|0,00||Achats de Biens
AC|Achats|AC08696|20240113|606220|Fournisseurs|FOU654|Total|FA-2401-8696|20240113|Péage|3587,0|0,00|||20240113|0,00||Déplacements
AC|Achats|AC08697|20240604|606100|Fournisseurs|FOU853|TotalEnergies|FA-2406-8697|20240604|facture gaz -|1901,23|0,00|||20240604|0,00||Energie
AC|Achats|AC08698|20240606|622600|Fournisseurs|FOU348|Malt|FA-2406-8698|20240606|Malt Developpeur|757,05|0,00|||20240606|0,00||Achats de Services
AC|Achats|AC08699|20240704|218300|Fournisseurs|FOU389|Apple|FA-2407-8699|20240704|Macbook / janvier|2693,79|0,00|||20240704|0,00||Achats de Biens
AC|Achats|AC08700|20240114|622600|Fournisseurs|FOU844|KPMG|FA-2401-8700|20240114|Audit -|3551,67|0,00|||20240114|0,00||Achats de Services
AC|Achats|AC08701|20240516|626000|Fournisseurs|FOU913|Amazon Web Services|FA-2405-8701|20240516|AWS  CB|2477,11|0,00|||20240516|0,00||Achats de Services
AC|Achats|AC08702|20240716|606400|Fournisseurs|FOU693|Bureau Vallee|FA-2407-8702|20240716|PAPETERIE -|1120,86|0,00|||20240716|0,00||Achats de Biens
AC|Achats|AC08703|20241122|606100|Fournisseurs|FOU223|Engie|FA-2411-8703|20241122|ENGIE FACTURE _|2290,12|0,00|||20241122|0,00||Energie
AC|Achats|AC08704|20241218|622600|Fournisseurs|FOU117|KPMG|FA-2412-8704|20241218|FACTURE KPMG|233,78|0,00|||20241218|0,00||Achats de Services
AC|Achats|AC08705|20240517|622600|Fournisseurs|FOU686|Malt|FA-2405-8705|20240517|Malt Developpeur /|3748,8|0,00|||20240517|0,00||Achats de Services
AC|Achats|AC08706|20241104|218300|Fournisseurs|FOU700|Apple|FA-2411-8706|20241104|Apple Store / client|4779,84|0,00|||20241104|0,00||Achats de Biens
AC|Achats|AC08707|20240915|626000|Fournisseurs|FOU717|Orange Pro|FA-2409-8707|20240915|TELEPHONIE|2120,95|0,00|||20240915|0,00||Achats de Services
AC|Achats|AC08708|20241217|622600|Fournisseurs|FOU183|KPMG|FA-2412-8708|20241217|Audit /|2680,41|0,00|||20241217|0,00||Achats de Services
AC|Achats|AC08709|20240312|625100|Fournisseurs|FOU282|Air France|FA-2403-8709|20240312|Air France vol|3002,64|0,00|||20240312|0,00||Déplacements
AC|Achats|AC08710|20240517|218300|Fournisseurs|FOU913|Dell France|FA-2405-8710|20240517|FACTURE DELL - MARS|4434,97|0,00|||20240517|0,00||Achats de Biens
AC|Achats|AC08711|20241110|606100|Fournisseurs|FOU559|Engie|FA-2411-8711|20241110|ELEC ENGIE|3695,81|0,00|||20241110|0,00||Energie
AC|Achats|AC08712|20240421|625100|Fournisseurs|FOU220|SNCF|FA-2404-8712|20240421|Fact. SNCF|220,03|0,00|||20240421|0,00||Déplacements
AC|Achats|AC08713|20240324|625100|Fournisseurs|FOU352|SNCF|FA-2403-8713|20240324|sncf|4378,38|0,00|||20240324|0,00||Déplacements
AC|Achats|AC08714|20240114|606400|Fournisseurs|FOU251|Boulanger|FA-2401-8714|20240114|Achats Boulanger / T2|3711,28|0,00|||20240114|0,00||Achats de Biens
AC|Achats|AC08715|20240806|626000|Fournisseurs|FOU902|Amazon Web Services|FA-2408-8715|20240806|Abo AWS - cb|627,8|0,00|||20240806|0,00||Achats de Services
AC|Achats|AC08716|20241105|606400|Fournisseurs|FOU918|Bureau Vallee|FA-2411-8716|20241105|Papeterie|4395,93|0,00|||20241105|0,00||Achats de Biens
AC|Achats|AC08717|20241117|606100|Fournisseurs|FOU507|EDF Pro|FA-2411-8717|20241117|pélèvement edf  client|1051,06|0,00|||20241117|0,00||Energie
AC|Achats|AC08718|20240526|625100|Fournisseurs|FOU526|SNCF|FA-2405-8718|20240526|Train ParisT2|3521,67|0,00|||20240526|0,00||Déplacements
AC|Achats|AC08719|20240809|622600|Fournisseurs|FOU933|Malt|FA-2408-8719|20240809|Malt Developpeur _ n°|2685,01|0,00|||20240809|0,00||Achats de Services
AC|Achats|AC08720|20241119|606220|Fournisseurs|FOU781|Total|FA-2411-8720|20241119|Péage  cb|4431,3|0,00|||20241119|0,00||Déplacements
AC|Achats|AC08721|20240321|606400|Fournisseurs|FOU111|Boulanger|FA-2403-8721|20240321|Fournitures - reglement|3119,75|0,00|||20240321|0,00||Achats de Biens
AC|Achats|AC08722|20241126|626000|Fournisseurs|FOU142|OVH Cloud|FA-2411-8722|20241126|OVHref|932,93|0,00|||20241126|0,00||Achats de Services
AC|Achats|AC08723|20240529|626000|Fournisseurs|FOU500|OVH Cloud|FA-2405-8723|20240529|SERVEUR OVH _ CB|537,93|0,00|||20240529|0,00||Achats de Services
AC|Achats|AC08724|20241210|625100|Fournisseurs|FOU574|Vinci Autoroutes|FA-2412-8724|20241210|Autoroute _|2393,53|0,00|||20241210|0,00||Déplacements
AC|Achats|AC08725|20240724|218300|Fournisseurs|FOU338|Dell France|FA-2407-8725|20240724|Achat PC  fev|1204,0|0,00|||20240724|0,00||Achats de Biens
AC|Achats|AC08726|20240913|606100|Fournisseurs|FOU106|EDF Pro|FA-2409-8726|20240913|Fact. EDF -|4405,24|0,00|||20240913|0,00||Energie
AC|Achats|AC08727|20241018|625100|Fournisseurs|FOU729|Air France|FA-2410-8727|20241018|Deplacement avion|1345,76|0,00|||20241018|0,00||Déplacements
AC|Achats|AC08728|20240512|606400|Fournisseurs|FOU179|Bureau Vallee|FA-2405-8728|20240512|Bureau Vallee -|1731,62|0,00|||20240512|0,00||Achats de Biens
